,article_title,category
926,"EPL club Arsenal's ads for crypto tokens banned in Britain



Premier League club Arsenal's promotion of fan tokens broke advertising regulations and have been banned in Britain for taking advantage of consumers' inexperience in cryptocurrencies.",sports
927,"Liverpool skipper Henderson voices player welfare concern



Liverpool captain Jordan Henderson fears player welfare is too low down the list of football's priorities as the English game continues to grapple with the impact of the Covid-19 pandemic.",sports
928,"Real Madrid outbreak grows after Alaba, Isco test positive



Real Madrid has added David Alaba and Isco Alarcon to its list of players with COVID-19, taking it to eight members of its first team.",sports
929,"10-man Sevilla held 1-1 by Barcelona, Kounde sent off



Sevilla was held 1-1 at home by Barcelona on Tuesday in a match the hosts finished with 10 men after defender Jules Kounde was sent off with a direct red card for throwing the ball into an opponent's face.",sports
930,"Chelsea suffer fresh Covid pain as Liverpool criticise 'absurd' fixture list



Thomas Tuchel said Tuesday that Chelsea must ""start from scratch"" in selecting a squad for their League Cup quarter-final after reporting yet another Covid-19 case as Liverpool's assistant manager criticised the ""absurd"" festive schedule.",sports
931,"Manchester United reopen training ground after Covid outbreak



Manchester United on Tuesday reopened their Carrington training ground following a coronavirus outbreak that forced the postponement of two Premier League matches.",sports
932,"Police arrest three Parisian fans for cup violence



Three Parisian fans have been arrested for their part in incidents that halted a cup match between Paris FC and Lyon, police announced on Tuesday.",sports
933,"Preview: Arsenal hosts Sunderland in cup; Barcelona at Sevilla



A look at what's happening in European soccer on Tuesday:",sports
934,"Premier League clubs vote against pause; says 16% of players are unvaccinated against COVID-19



Premier League clubs decided against pausing the season on Monday despite 10 fixtures being postponed in the previous week due to the most widespread coronavirus outbreaks to date across squads.",sports
935,"FIFA promises new funds for member federations under biennial World Cup plan



FIFA on Monday vowed to hand over an extra $19 million every four years to each of its 211 member federations if world football's governing body succeeds in its attempts to hold the World Cup as a biennial event.",sports
936,"Anderlecht boss Kompany 'disgusted' by racist abuse at Belgian game



Anderlecht coach Vincent Kompany has accused rival fans of racially abusing him and his players during a Belgian league game over the weekend.",sports
937,"Premier League clubs meet to tackle Covid chaos



Premier League chiefs will meet on Monday to discuss a potential festive ""firebreaker"" as a result of the escalating coronavirus crisis, with managers voicing fears over player safety and fairness.",sports
938,"Tottenham out of Europe after UEFA award Rennes victory



Tottenham Hotspur's European campaign for this season is over after UEFA awarded Rennes a 3-0 victory in their final Europa Conference League group match on Monday.",sports
939,"We succeeded in making it an ugly game: Cadiz coach after Real draw



Depleted by coronavirus infections, Real Madrid was held 0-0 at home by Cadiz in the Spanish league on Sunday to end its 10-game winning streak across all competitions.",sports
940,"Virus-hit Real Madrid held 0-0 at home by Cadiz



Depleted by coronavirus infections, Real Madrid was held 0-0 at home by Cadiz in the Spanish league on Sunday to end a 10-game winning streak for Madrid across all competitions.",sports
941,"Italy Serie A results & scorers (18th matchday)



Follow Ahram Online's coverage of Italy Serie A matches of the 2021/2022 season (17/19 December)",sports
942,"Spain La Liga results & scorers (18th matchday)



Follow Ahram Online's coverage of Spain La Liga matches of the 2021/2022 season (17/20 December)",sports
943,"Germany Bundesliga results & scorers (17th matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches of the 2021/2022 season (17/19 December)",sports
944,"English Premier League results & scorers (18th matchday)



Follow Ahram Online's coverage of English Premier League matches of the 2021/2022 season (18/19 December)",sports
945,"Covid-hit Chelsea held by Wolves as Man City top Christmas charts



Covid-hit Chelsea were held to a goalless draw by Wolves on Sunday after the Premier League rejected their request to postpone the game as Manchester City put struggling Newcastle to the sword.",sports
946,"Covid-hit Chelsea 'deeply disappointed' after failing to have Wolves game postponed



Chelsea said they were ""deeply disappointed"" after the Premier League rejected their request to postpone Sunday's match against Wolves due to a coronavirus outbreak in their squad.",sports
947,"Next, the World Cup: After Arab Cup, Qatar faces bigger test



Qatar passed their first test with a successful hosting of the Arab Cup but bigger challenges lie ahead when 1.2 million fans and 32 international teams arrive for the World Cup one year from now.",sports
948,"Arsenal reports allegation of racism during EPL match



Arsenal reported an allegation of racial abuse toward one of its players during the English Premier League game against Leeds on Saturday, manager Mikel Arteta said.",sports
949,"Brazil great Ronaldo to buy majority stake in old club Cruzeiro



Brazil great Ronaldo says he will become the majority shareholder of his old club Cruzeiro.",sports
950,"Barca's young guns come up trumps again in late win over Elche



Barcelona’s youngsters spared their blushes again on Saturday as 19-year-old Nico Gonzalez scored a late winner to seal a much-needed 3-2 victory over Elche.",sports
951,"Arsenal thrash depleted Leeds to tighten grip on fourth



Arsenal consolidated their position in the Premier League's top four with a 4-1 rout of Leeds in the only Premier League match on Saturday to survive a wave of coronavirus postponements.",sports
952,"Juve battle through fog to win at Bologna, Roma down Atalanta



Juventus gave their hopes of reaching the Champions League a boost on Saturday after a hard-fought 2-0 win at Bologna following Roma's thumping 4-1 victory at fancied Atalanta.",sports
953,"Abraham brace gives Roma thumping win at Atalanta



Tammy Abraham struck twice as Roma ran out 4-1 winners at fancied Atalanta on Saturday, in the biggest win for Jose Mourinho since returning to Serie A.",sports
954,"Villa v Burnley Premier League match off after Covid outbreak



Aston Villa's home match with Burnley has been postponed due to a coronavirus outbreak in the Villa squad, leaving just one Premier League fixture on the schedule for Saturday.",sports
955,"Lyon bar fans from away matches after Cup tie flare-up



Ligue 1 club Lyon have barred their supporters from attending away matches until further notice following the latest incident involving their fans led to the abandonment of Friday's French Cup match with Paris FC.",sports
956,"Premier League managers to meet over COVID concerns



Premier League managers will meet on Monday to discuss the worsening COVID-19 situation, which has already wiped out half of the weekend games and sidelined star players.",sports
