,article_title,category
4945,"Egyptï¿½ï¿½ï¿½s Sahl Hasheesh to host Hurghadaï¿½ï¿½ï¿½s first film festival for Asian cinema this October



35 Asian and 12 Arab countries will participate in the first round of the Hurghada Asian Film Festival from 24 t",art
4946,"The Dictator: A hilariously offensive affair



Crude humour and a ludicrous leader make The Dictator worth the watch",art
4947,"'Teta Rahiba' sits atop of Egyptian holiday film revenues, approaching LE5 million



Mohamed Heneidy's latest comedy film, 'Teta Rahiba' (My Horrible Grandma), approaches LE5 million in revenues made in the three-day Ramadan-closing feast holiday",art
4948,"Screenings of movies by Iara Lee at Cairo's Townhouse



'The Suffering Grasses' and 'Cultures of Resistance' will be screened on two consecutive days in downtown Cairo's Townhouse",art
4949,"Prominent Syrian film producer feared arrested: Activists



Independent film and documentary producer from Syria, Orwa Nyrabia, missing after trying to head to Cairo",art
4950,"Batman's 'The Dark Knight Rises' screening at Bikya, Cairo



Bikya will screen 'Batman Begins' and 'The Dark Knight' back-to-back on Monday 27 August, showing the first two parts of the Batman trilogy",art
4951,"Warning given that international status of Cairo International Film Festival could be withdrawn



Minister of Culture Saber Arab says the ministry will immediately take over the overseeing of the Cairo International Film Festival amid complaints from the International Union of Producers",art
4952,"'The Dark Knight Rises': Batman as counter-revolutionary



Christopher Nolan's latest Batman flick is big on thrills, but does it impart a counter-revolutionary message?",art
4953,"'Top Gun' director Tony Scott jumps to his death



Prominent Hollywood film director Tony Scott, whose signature works included ""Top Gun,"" jumped to his death from a bridge in San Pedro, California, city officials announced late Sunday",art
4954,"Egyptian critics, viewers assess this year's host of Ramadan TV serials



More than 70 Ramadan television serials aired this year, yet only a handful have managed to capture wide audiences",art
4955,"'Ramadan El-Kheir' to be screened at El-Sawy Culturewheel



A documentary film about the holy month of Ramadan, entitled 'Ramadan El-Kheir' is to be screened at El-Sawy Culturewheel on Friday",art
4956,"Tropfest Arabia short film festival announces jury members 



Abu Dhabi-based Arabic short film festival announces jury panel, which includes Egyptian filmmaker Amr Salama and Saudi Arabiaï¿½ï¿½ï¿½s first female filmmaker Haifaa Al-M",art
4957,"Egyptian film shot in Tahrir competes in Venice Film Festival



Award-winning director Ibrahim El-Batout's Winter of Discontent - filmed partly in Tahrir and focusing on 3 lives directly affected by the revolution - competes in the Venice Film Festival",art
4958,"Actress Reem Hilal: 'Sister Teresa' soap is a turning point



New face Reem Hila describes the soap opera on Muslim-Christian relations, 'Al-Okht Teresa' (Sister Teresa), as a turning point in drama and a new experience for her",art
4959,"Cinemobile gives amateurs a shot: Calls for short films made on cell phones



The Cinemobile Film Festival gives amateurs making films on their cell phone cameras an audience of millions, who will vote for their favourite short; Deadline for entries is 10 September",art
4960,"Eid vacation films, mostly comedy



After the packed season of television series during the month of Ramadan, Eid will see a number of film releases",art
4961,"'The 48 Hour Film Project' comes to Cairo for the first time



A contest, which involves making completing the entire production of a short film in no more than 48 hours, will be held for the first time in Egyptï¿½ï¿½ï¿½s capital this Sep",art
4962,"Writer says bin Laden film, trailer not politically motivated



A Hollywood studio this week released a trailer for a film dramatizing the hunt for Osama bin Laden, but the film's screenwriter said the trailer was not meant to boost the campaign of President Barack Obama",art
4963,"Cairo International Film Festival accepting submissions until 31 August



The CIFF is currently accepting entries for its 35th international festival, which will be held in Cairo from 27 November to 6 December",art
4964,"Alawite filmmaker assassinated in Damascus



An Alawite film director was assassinated near his home on the outskirts of Damascus, Syria's General Cinema Institute said on Tuesday",art
4965,"Islamic history drama 'Omar' stands out this Ramadan 



Television series 'Omar', which dramatises the story of one of Prophet Mohamed's companions, has become a worldwide hit, despite opposition from Al-Azhar",art
4966,"Egyptian filmmakers to participate in citizen journalism event in Berlin



A four-day event titled 'Citizens Reporting, Collective Memory' hosts documentary filmmakers from the Middle East",art
4967,"Egypt's 'Kaf Al-Amar' to feature in Jordan's Arab Film Festival



Khaled Youssef's Kaf Al-Amar (The Palm of the Moon) will represent Egypt at Jordan's Arab Film Festival on Wednesday",art
4968,"Luxor Film Festival for Egyptian and European film will be held in September



The tourist destination Luxor will hold a 5-day film festival starting 17 September",art
4969,"Nineteen Arab films to screen in New York City



In partnership with the Dubai International Film Festival, the Film Society Lincoln Centre will screen 19 Arab films at the end of August",art
4970,"Screening of Iranian Oscar-winning film in Cairo on Tuesday



Cairo video collective Mosireen to screen Tuesday A Separation by Asghar Farhadi, which explores Iran's social contradictions through a domestic drama",art
4971,"Tropfest short film festival call for submissions



Tropfest Arabia, the Arabic version of Australiaï¿½ï¿½ï¿½s largest short film festival, is accepting submissions by aspiring filmmakers from across the Arab world until 6 Septembe",art
4972,"Darb 1718 to host Future Shorts Film Festival's summer edition



Widely popular Future Shorts Film Festival to be held at Cairo's Darb 1718 on 15 August",art
4973,"Ramadan cartoons entertain the whole family



Over the past years, animated series incorporating Egyptian celebrities have proved very successful; this year Egyptian radio and television have a new assortment to offer",art
4974,"'Road beyond Sunset' to show at Cairo's Cimatheque on Saturday



Bassem Fayad's 'Road Beyond the Sunset,' which chronicles the pain of the so-called 'new Iraq,' will be screened at Cairo's Cimatheque on Saturday, 4 August",art
4975,"Film shows artist Ai Weiwei's conflicted relationship with China



Artist Ai Weiwei made headlines worldwide since his detention in China last year; outside art circles, few people in Western countries know of his efforts to push for a more open government in his country",art
4976,"Global Film Initiative offers next wave of production grants



The group offers $10,000 apiece to global feature filmmakers whose work shows artistic excellence and solid storytelling",art
4977,"Vertigo builds intrigue amid political corruption



Vertigo, one of Ramadan's more worthy television series, is a political thriller set in pre-revolution Cairo",art
4978,"Egyptian film 'Winter of Discontent' to premier at Venice Film Festival



Ibrahim El Batout's independent film set against the backdrop of Egyptian revolution will premier at the Venice Film Festival (29 August-8 September)",art
4979,"Iran mulling Venice film fest boycott over EU sanctions



Iran is thinking of boycotting next month's Venice international film festival because of EU sanctions",art
4980,"Influential French film-maker Chris Marker dead at 91



Film-maker and writer Chris Marker, best-known for his short film La Jetee (The Pier) has died on Monday 30 July - one day after his 91st birthday",art
4981,"Egypt film critic Samir Farid receives lifetime achievement award in India



Egyptian film critic Samir Farid is surprised to get the highest honour at the 12th Osian's Cinefan Film Festival, 27 July to 8 August",art
4982,"Egypt's 1952 Revolution in cinema



On the 60th anniversary of the Free Officers Revolution, Ahram Online takes a look at some of Egypt's best loved films grappling with the historic event",art
4983,"'The Reluctant Fundamentalist' to open Venice festival



The award-wining Indian film director Mira Nair will open the Venice film festival (29 August- 8 September) with her new film",art
4984,"Alexandria Film Festival For Mediterranean Countries to kick-start in September



The 28th Annual Alexandria Film Festival For Mediterranean Countries to take place from 12- 19 September with 16 featured films from major Mediterranean countries competing",art
4985,"Moroccan and Algerian films in New Delhi's Osian's Cinefan Festival



The 12th Osian's Cinefan festival for Asian and Arab Film will be held 27 July-5 August in New Delhi and will include films from Morroco and Algeria in its official line-up",art
